Cumulative Stat Rank,Price ,Cumulative,Visual Rarity URL,Kong ID,Shooting,Finish,Defense,Vision,Background,Fur,Clothes,Mouth,Head,Head Accessory,Eyes,Jewellery,Owner Address,Number of Sales,Last Sale Date,Last Sale Price,Last List Date,Current Price
,,,,,,,,,,,,,,,,,,3,9/5/2021,1.666 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/4/2021,1.49 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/2/2021,0.067 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,3,9/5/2021,1.9 ETH, , 
,,,,,,,,,,,,,,,,,,3,8/31/2021,0.89 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , ,9/7/2021 20:59,5.0 ETH
,,,,,,,,,,,,,,,,,,1,9/3/2021,0.96 ETH,9/4/2021 10:09,9.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,8/7/2021,0.63 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.6 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/10/2021,0.25 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/15/2021,0.29 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/26/2021,0.75 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.22 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/13/2021,0.43 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,8/11/2021,0.69 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/26/2021,0.85 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/23/2021,1.5 ETH,9/1/2021 7:55,24.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , ,8/6/2021 1:18,15.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/1/2021 7:47,3.0 ETH
,,,,,,,,,,,,,,,,,,1,8/25/2021,0.49 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/6/2021,0.6 ETH,9/11/2021 20:03,16.5 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/1/2021 7:55,7.4 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/5/2021 19:52,2.44 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/1/2021 7:49,5.9 ETH
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.21 ETH,9/6/2021 9:19,10.0 ETH
,,,,,,,,,,,,,,,,,,1,8/12/2021,0.31 ETH, , 
,,,,,,,,,,,,,,,,,,3,8/31/2021,0.8 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,9/4/2021 2:05,14.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/4/2021 2:05,14.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/4/2021 1:54,15.0 ETH
,,,,,,,,,,,,,,,,,,4,9/5/2021,1.99 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,8/30/2021 23:42,11.0 ETH
,,,,,,,,,,,,,,,,,,1,8/24/2021,0.33 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.6 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/10/2021,0.25 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/15/2021,0.29 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/26/2021,0.75 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.22 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/13/2021,0.43 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,8/11/2021,0.69 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/26/2021,0.85 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/23/2021,1.5 ETH,9/1/2021 7:55,24.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , ,8/6/2021 1:18,15.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/1/2021 7:47,3.0 ETH
,,,,,,,,,,,,,,,,,,1,8/25/2021,0.49 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/6/2021,0.6 ETH,9/11/2021 20:03,16.5 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/1/2021 7:55,7.4 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/5/2021 19:52,2.44 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/1/2021 7:49,5.9 ETH
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.21 ETH,9/6/2021 9:19,10.0 ETH
,,,,,,,,,,,,,,,,,,1,8/12/2021,0.31 ETH, , 
,,,,,,,,,,,,,,,,,,3,8/31/2021,0.8 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,9/4/2021 2:05,14.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/4/2021 2:05,14.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/4/2021 1:54,15.0 ETH
,,,,,,,,,,,,,,,,,,4,9/5/2021,1.99 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,8/30/2021 23:42,11.0 ETH
,,,,,,,,,,,,,,,,,,1,8/24/2021,0.33 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/4/2021,1.45 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , ,9/12/2021 22:27, 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,9/6/2021,1.995 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/4/2021,0.2753144247791024 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.20550020900097535 ETH,9/9/2021 12:49, 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.43097210835702693 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.12 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/5/2021,0.7 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/6/2021,2.2 ETH, , 
,,,,,,,,,,,,,,,,,,4,9/7/2021,1.44 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.14 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,3,9/4/2021,1.6 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.14 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/4/2021,1.45 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , ,9/12/2021 22:27, 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,9/6/2021,1.995 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/4/2021,0.2753144247791024 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.20550020900097535 ETH,9/9/2021 12:49, 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.43097210835702693 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.12 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/5/2021,0.7 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/6/2021,2.2 ETH, , 
,,,,,,,,,,,,,,,,,,4,9/7/2021,1.44 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.14 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,3,9/4/2021,1.6 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.14 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/5/2021,1.6 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/30/2021,0.549 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/25/2021,0.55 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/6/2021,2.45 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/26/2021,1.0 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/1/2021,1.9 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/11/2021,0.29 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/10/2021,0.5 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/10/2021,0.29 ETH, , 
,,,,,,,,,,,,,,,,,,1,9/4/2021,4.0 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/29/2021,0.65 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/23/2021,0.28 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,5,9/4/2021,0.95 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/5/2021,1.68 ETH, , 
,,,,,,,,,,,,,,,,,,1,9/5/2021,1.6 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/30/2021,0.549 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/25/2021,0.55 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/6/2021,2.45 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/26/2021,1.0 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/1/2021,1.9 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/11/2021,0.29 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/10/2021,0.5 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/10/2021,0.29 ETH, , 
,,,,,,,,,,,,,,,,,,1,9/4/2021,4.0 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/29/2021,0.65 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/23/2021,0.28 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,5,9/4/2021,0.95 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/5/2021,1.68 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/25/2021,0.73 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/8/2021,0.6 ETH,9/9/2021 6:05, 
,,,,,,,,,,,,,,,,,,2,8/7/2021,0.619 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/30/2021,0.8 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/15/2021,0.21 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/15/2021,0.2399 ETH,9/14/2021 7:52, 
,,,,,,,,,,,,,,,,,,2,8/26/2021,0.8 ETH,9/6/2021 3:24,2.7 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/6/2021 4:12,7.5 ETH
,,,,,,,,,,,,,,,,,,2,8/14/2021,0.21 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.4 ETH,8/6/2021 18:10,4.5 ETH
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.139 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/13/2021,0.35 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/13/2021,0.399 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,9/5/2021,1.95 ETH,9/5/2021 19:48,3.8 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/5/2021 22:35,20.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/14/2021 4:01,20.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,5,9/1/2021,0.85 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/9/2021,4.75 ETH,9/6/2021 4:13,40.0 ETH
,,,,,,,,,,,,,,,,,,3,8/6/2021,0.98 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,3,9/3/2021,0.8 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,8/25/2021,0.73 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/8/2021,0.6 ETH,9/9/2021 6:05, 
,,,,,,,,,,,,,,,,,,2,8/7/2021,0.619 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/30/2021,0.8 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/15/2021,0.21 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/15/2021,0.2399 ETH,9/14/2021 7:52, 
,,,,,,,,,,,,,,,,,,2,8/26/2021,0.8 ETH,9/6/2021 3:24,2.7 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/6/2021 4:12,7.5 ETH
,,,,,,,,,,,,,,,,,,2,8/14/2021,0.21 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.4 ETH,8/6/2021 18:10,4.5 ETH
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.139 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/13/2021,0.35 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/13/2021,0.399 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,9/5/2021,1.95 ETH,9/5/2021 19:48,3.8 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/5/2021 22:35,20.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/14/2021 4:01,20.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,5,9/1/2021,0.85 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/9/2021,4.75 ETH,9/6/2021 4:13,40.0 ETH
,,,,,,,,,,,,,,,,,,3,8/6/2021,0.98 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,3,9/3/2021,0.8 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,6,9/10/2021,1.7 ETH,9/11/2021 19:01,1.95 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/4/2021,1.5 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.6 ETH,9/5/2021 22:09,6.0 ETH
,,,,,,,,,,,,,,,,,,1,8/11/2021,0.5 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/30/2021,0.64 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/6/2021,0.425 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/30/2021,0.6 ETH, , 
,,,,,,,,,,,,,,,,,,3,9/7/2021,1.9 ETH, , 
,,,,,,,,,,,,,,,,,,3,8/26/2021,0.7 ETH,9/6/2021 7:30,15.0 ETH
,,,,,,,,,,,,,,,,,,2,8/8/2021,0.7 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,3,8/25/2021,1.0 ETH,9/6/2021 9:01,20.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/10/2021,0.4 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,8/26/2021,1.0 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/2/2021,0.65 ETH,9/14/2021 2:27,1.1 ETH
,,,,,,,,,,,,,,,,,,2,8/26/2021,0.995 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/6/2021,0.75 ETH, , 
,,,,,,,,,,,,,,,,,,5,9/7/2021,1.6 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/2/2021,0.14 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/10/2021,0.36 ETH,9/9/2021 12:00,2.5 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,6,9/10/2021,1.7 ETH,9/11/2021 19:01,1.95 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/4/2021,1.5 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.6 ETH,9/5/2021 22:09,6.0 ETH
,,,,,,,,,,,,,,,,,,1,8/11/2021,0.5 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/30/2021,0.64 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/6/2021,0.425 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/30/2021,0.6 ETH, , 
,,,,,,,,,,,,,,,,,,3,9/7/2021,1.9 ETH, , 
,,,,,,,,,,,,,,,,,,3,8/26/2021,0.7 ETH,9/6/2021 7:30,15.0 ETH
,,,,,,,,,,,,,,,,,,2,8/8/2021,0.7 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,3,8/25/2021,1.0 ETH,9/6/2021 9:01,20.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/10/2021,0.4 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,8/26/2021,1.0 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/2/2021,0.65 ETH,9/14/2021 2:27,1.1 ETH
,,,,,,,,,,,,,,,,,,2,8/26/2021,0.995 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/6/2021,0.75 ETH, , 
,,,,,,,,,,,,,,,,,,5,9/7/2021,1.6 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/2/2021,0.14 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/10/2021,0.36 ETH,9/9/2021 12:00,2.5 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/2/2021,0.9 ETH,9/5/2021 9:26,4.95 ETH
,,,,,,,,,,,,,,,,,,4,9/3/2021,2.799 ETH, , 
,,,,,,,,,,,,,,,,,,4,9/13/2021,2.99 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.174 ETH, , 
,,,,,,,,,,,,,,,,,,4,8/25/2021,0.7 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.4 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.12 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.24 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,9/6/2021 21:26,2.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/5/2021 17:24,10.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/6/2021,4.2 ETH, , 
,,,,,,,,,,,,,,,,,,1,9/5/2021,1.74 ETH,9/5/2021 14:31,7.0 ETH
,,,,,,,,,,,,,,,,,,1,9/6/2021,2.0 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,9/9/2021,4.0 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/29/2021,0.85 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/5/2021,1.777 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/9/2021,0.45 ETH, , 
,,,,,,,,,,,,,,,,,,3,9/7/2021,2.0 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.3 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.3 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.395 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,9/13/2021 7:26,1.25 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/12/2021,1.15 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/2/2021,0.9 ETH,9/5/2021 9:26,4.95 ETH
,,,,,,,,,,,,,,,,,,4,9/3/2021,2.799 ETH, , 
,,,,,,,,,,,,,,,,,,4,9/13/2021,2.99 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.174 ETH, , 
,,,,,,,,,,,,,,,,,,4,8/25/2021,0.7 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.4 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/3/2021,0.12 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.24 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,9/6/2021 21:26,2.0 ETH
,,,,,,,,,,,,,,,,,,0, , ,9/5/2021 17:24,10.0 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/6/2021,4.2 ETH, , 
,,,,,,,,,,,,,,,,,,1,9/5/2021,1.74 ETH,9/5/2021 14:31,7.0 ETH
,,,,,,,,,,,,,,,,,,1,9/6/2021,2.0 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,9/9/2021,4.0 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/29/2021,0.85 ETH, , 
,,,,,,,,,,,,,,,,,,2,9/5/2021,1.777 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/9/2021,0.45 ETH, , 
,,,,,,,,,,,,,,,,,,3,9/7/2021,2.0 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.3 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.3 ETH, , 
,,,,,,,,,,,,,,,,,,1,8/5/2021,0.395 ETH, , 
,,,,,,,,,,,,,,,,,,0, , ,9/13/2021 7:26,1.25 ETH
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,1,9/12/2021,1.15 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,9/4/2021,1.497 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/14/2021,0.59 ETH,9/8/2021 19:19,2.9 ETH
,,,,,,,,,,,,,,,,,,1,8/4/2021,0.25 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,2,8/8/2021,0.33 ETH, , 
,,,,,,,,,,,,,,,,,,2,8/24/2021,0.4 ETH, , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
,,,,,,,,,,,,,,,,,,0, , , , 
